recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,source_group,job_level,applicants_per_day,cost_per_day,cost_per_applicant,applicants_efficiency,efficiency_ratio,acceptance_efficiency,high_cost_flag,long_hire_flag,dept_efficiency,cost_index,source_success,is_efficient,high_acceptance,log1p_time_to_hire_days,log1p_cost_per_hire,process_efficiency,cost_intensity,engagement_score,complexity_flag,salary_fit,employer_brand_score,job_match_score,interview_experience
3658,Product,Product Manager,62,46,519.25,Recruiter,0.88,Agency,Executive,1.3478260869565215,11.28804347826087,8.375,1.319148936170213,0.0025907277019827,0.0016914944738106,0,0,1.005702066999287,0.0981105372473056,0.6583210483210483,1,1,3.8501476017100584,6.254309465273744,0.002,8.242,0.002,1,0.5,0.5,0.5,0.5
3659,Marketing,SEO Analyst,184,83,7302.95,Recruiter,0.44,Agency,Mid,2.216867469879518,87.98734939759036,39.68994565217391,2.1904761904761907,0.0003035162439336,6.024137624162269e-05,1,1,0.576277984936045,1.3624999713303434,0.6583210483210483,0,0,4.430816798843313,8.896170576687298,0.0,39.475,0.0,1,0.5,0.5,0.5,0.5
3660,Finance,Payroll Specialist,20,43,6301.74,Linkedin,0.66,External,Mid,0.4651162790697674,146.55209302325582,315.087,0.4545454545454545,7.379588545136995e-05,0.0001047163614554,1,0,1.1211735752011724,1.2153921697458927,0.6457707203718048,0,1,3.784189633918261,8.748739738463978,0.0,300.083,0.0,1,0.5,0.5,0.5,0.5
3661,Marketing,Social Media Manager,65,80,4166.68,Linkedin,0.44,External,Executive,0.8125,52.0835,64.10276923076924,0.8024691358024691,0.0001949525875307,0.0001055743243243,0,1,0.5978884093711467,0.7773709775560171,0.6457707203718048,0,0,4.394449154672439,8.335114805053957,0.0,63.132,0.0,1,0.5,0.5,0.5,0.5
3662,Product,Product Manager,185,55,8615.16,Job Portal,0.69,External,Executive,3.363636363636364,156.63927272727273,46.56843243243243,3.3035714285714284,0.0003903869430971,8.008207832723625e-05,1,1,0.8411326378539493,1.6278054426027886,0.6534822167080231,0,1,4.02535169073515,9.061394788765938,0.0,46.318,0.0,1,0.5,0.5,0.5,0.5
3663,Finance,Finance Manager,116,48,2290.44,Linkedin,0.83,External,Executive,2.4166666666666665,47.7175,19.745172413793103,2.36734693877551,0.0010546497689953,0.0003622176447997,0,1,1.004384661117717,0.4417482855961659,0.6457707203718048,0,1,3.8918202981106265,7.736935719883927,0.001,19.576,0.001,1,0.5,0.5,0.5,0.5
3664,Sales,Business Development Manager,207,49,8405.38,Linkedin,0.74,External,Executive,4.224489795918367,171.53836734693877,40.60570048309178,4.14,0.000502533765535,8.802837844589468e-05,1,1,0.9655052264808364,1.6865726554647311,0.6457707203718048,0,1,3.912023005428146,9.036746220348688,0.0,40.41,0.0,1,0.5,0.5,0.5,0.5
3665,HR,Talent Acquisition,23,68,9959.83,Referral,0.65,Internal,Mid,0.3382352941176471,146.46808823529412,433.0360869565218,0.3333333333333333,3.395653716785118e-05,6.525560620952271e-05,1,1,0.6732457621395287,1.9141742612998205,0.6462861610633307,0,1,4.23410650459726,9.206415680439948,0.0,414.993,0.0,1,0.5,0.5,0.5,0.5
3666,Product,Product Manager,133,81,4734.78,Recruiter,0.51,Agency,Executive,1.6419753086419753,58.45407407407407,35.59984962406015,1.6219512195121952,0.0003467169734746,0.0001076908133401,0,1,0.5711394454563853,0.8946207213245989,0.6583210483210483,0,0,4.406719247264253,8.46290172278218,0.0,35.334,0.0,1,0.5,0.5,0.5,0.5
3667,Finance,Financial Analyst,79,64,4796.71,Recruiter,0.94,Agency,Mid,1.234375,74.94859375,60.71784810126582,1.2153846153846153,0.0002572842043391,0.0001959268067473,0,1,0.7532884958382877,0.925122866786288,0.6583210483210483,0,1,4.174387269895637,8.475893999722187,0.0,59.959,0.0,1,0.5,0.5,0.5,0.5
3668,HR,HR Coordinator,221,83,8366.31,Referral,0.77,Internal,Entry,2.6626506024096384,100.7989156626506,37.85660633484163,2.630952380952381,0.0003182206231643,9.20247964997114e-05,1,1,0.5515748412709391,1.60791652709487,0.6462861610633307,0,1,4.430816798843313,9.032087725925972,0.0,37.686,0.0,0,0.5,0.5,0.5,0.5
3669,Finance,Financial Analyst,260,48,5831.99,Job Portal,0.72,External,Mid,5.416666666666667,121.49979166666668,22.430730769230767,5.3061224489795915,0.0009286260848495,0.0001234358365092,1,1,1.004384661117717,1.124793307885814,0.6534822167080231,0,1,3.8918202981106265,8.67128501236849,0.001,22.345,0.001,1,0.5,0.5,0.5,0.5
3670,Marketing,Marketing Specialist,254,84,4232.76,Linkedin,0.34,External,Mid,3.0238095238095237,50.39,16.664409448818898,2.988235294117647,0.0007142137305396,8.030686670949699e-05,0,1,0.5694175327344254,0.789699419912258,0.6457707203718048,0,0,4.442651256490317,8.35084576610144,0.0,16.599,0.0,1,0.5,0.5,0.5,0.5
3671,HR,Talent Acquisition,284,28,4426.6,Referral,0.81,Internal,Mid,10.142857142857142,158.09285714285716,15.58661971830986,9.79310344827586,0.002290825084212,0.0001829433553166,0,0,1.6350254223388554,0.8507458244839304,0.6462861610633307,1,1,3.367295829986474,8.395612955511469,0.002,15.532,0.001,1,0.5,0.5,0.5,0.5
3672,Marketing,Content Strategist,66,11,1344.36,Recruiter,0.91,Agency,Mid,6.0,122.21454545454544,20.369090909090907,5.5,0.0044597728489028,0.0006763988820836,0,0,4.348279340881067,0.2508151447644665,0.6583210483210483,1,1,2.4849066497880004,7.2044169142144945,0.004,20.065,0.003,1,0.5,0.5,0.5,0.5
3673,Sales,Account Executive,148,41,5374.61,Job Portal,0.4,External,Entry,3.609756097560976,131.0880487804878,36.31493243243243,3.5238095238095237,0.0006715063216194,7.441015996324138e-05,1,0,1.1538964901844142,1.0784366988508909,0.6534822167080231,0,0,3.737669618283368,8.589627334928638,0.0,36.071,0.0,0,0.5,0.5,0.5,0.5
3674,HR,Recruitment Specialist,157,65,2407.57,Job Portal,0.46,External,Mid,2.4153846153846152,37.03953846153846,15.334840764331211,2.378787878787879,0.0010028293200465,0.0001909846921617,0,1,0.7043186434690454,0.4627095569179,0.6534822167080231,0,0,4.189654742026425,7.786788489380547,0.0,15.238,0.001,1,0.5,0.5,0.5,0.5
3675,Sales,Business Development Manager,249,49,7151.42,Linkedin,0.37,External,Executive,5.081632653061225,145.94734693877552,28.720562248995986,4.98,0.0007104773843064,5.173074288143034e-05,1,1,0.9655052264808364,1.434960634705818,0.6457707203718048,0,0,3.912023005428146,8.875206039961329,0.0,28.606,0.0,1,0.5,0.5,0.5,0.5
3676,Marketing,SEO Analyst,274,65,8041.26,Referral,0.73,Internal,Mid,4.2153846153846155,123.71169230769232,29.347664233576644,4.151515151515151,0.0005241542321915,9.077050480834988e-05,1,1,0.7358626576875652,1.500245314490697,0.6462861610633307,0,1,4.189654742026425,8.99246541720071,0.0,29.241,0.0,1,0.5,0.5,0.5,0.5
3677,Engineering,Data Engineer,282,48,4977.16,Recruiter,0.44,Agency,Mid,5.875,103.69083333333332,17.64950354609929,5.755102040816326,0.001180154916676,8.838607035531201e-05,0,1,0.9974055624740557,0.9452291472648476,0.6583210483210483,0,0,3.8918202981106265,8.512815623833271,0.001,17.587,0.001,1,0.5,0.5,0.5,0.5
3678,Sales,Business Development Manager,288,80,3619.43,Referral,0.93,Internal,Executive,3.6,45.242875,12.567465277777778,3.5555555555555554,0.0009943570238894,0.0002568755645047,0,1,0.5913719512195122,0.7262529078243591,0.6462861610633307,0,1,4.394449154672439,8.19434808229588,0.001,12.524,0.001,1,0.5,0.5,0.5,0.5
3679,Sales,Sales Associate,241,49,6237.43,Referral,0.41,Internal,Entry,4.918367346938775,127.29448979591837,25.88145228215768,4.82,0.000788398258366,6.572166394429367e-05,1,1,0.9655052264808364,1.2515649355978409,0.6462861610633307,0,0,3.912023005428146,8.738483827142135,0.0,25.775,0.001,0,0.5,0.5,0.5,0.5
3680,Sales,Sales Representative,147,83,582.44,Linkedin,0.97,External,Entry,1.7710843373493976,7.017349397590362,3.962176870748299,1.75,0.0030355894990905,0.0016625531331413,0,1,0.5699970614163973,0.1168688836731805,0.6457707203718048,0,1,4.430816798843313,6.3689416186759775,0.003,3.935,0.002,0,0.5,0.5,0.5,0.5
3681,Sales,Sales Representative,159,58,5984.23,Job Portal,0.33,External,Entry,2.7413793103448274,103.1763793103448,37.63666666666666,2.694915254237288,0.000458024054271,5.51357257782909e-05,1,1,0.8156854499579479,1.2007593567467156,0.6534822167080231,0,0,4.07753744390572,8.697050046660534,0.0,37.401,0.0,0,0.5,0.5,0.5,0.5
3682,Marketing,Content Strategist,96,33,7018.44,Recruiter,0.38,Agency,Mid,2.909090909090909,212.68,73.10875,2.823529411764706,0.0004144334746206,5.413537262231745e-05,1,0,1.4494264469603555,1.3094193851503482,0.6583210483210483,0,0,3.5263605246161616,8.856438721758122,0.0,72.355,0.0,1,0.5,0.5,0.5,0.5
3683,Engineering,DevOps Engineer,42,47,2781.57,Linkedin,0.97,External,Mid,0.8936170212765957,59.18234042553192,66.22785714285715,0.875,0.0003211480829868,0.0003485985976992,0,1,1.0186269574203122,0.5282572871190564,0.6457707203718048,1,1,3.871201010907891,7.931130240065967,0.0,64.688,0.0,1,0.5,0.5,0.5,0.5
3684,Finance,Accountant,86,19,7947.52,Job Portal,0.7,External,Entry,4.526315789473684,418.2905263157895,92.41302325581395,4.3,0.0005694539095924,8.806670927417934e-05,1,0,2.537392828086864,1.5328073796917805,0.6534822167080231,0,1,2.995732273553991,8.980741026795785,0.0,91.351,0.0,0,0.5,0.5,0.5,0.5
3685,Product,Product Analyst,117,65,6544.19,Linkedin,0.99,External,Mid,1.8,100.67984615384614,55.93324786324786,1.7727272727272727,0.0002750111150325,0.0001512561132679,1,1,0.7117276166456494,1.2365026417880507,0.6457707203718048,0,1,4.189654742026425,8.78648570771638,0.0,55.459,0.0,1,0.5,0.5,0.5,0.5
3686,Product,UI Designer,292,33,4860.13,Recruiter,0.57,Agency,Mid,8.848484848484848,147.27666666666667,16.644280821917807,8.588235294117647,0.0018202526672779,0.0001172566872311,0,0,1.4018877297565822,0.9183051813033178,0.6583210483210483,1,0,3.5263605246161616,8.489026200156278,0.001,16.587,0.001,1,0.5,0.5,0.5,0.5
3687,Finance,Payroll Specialist,265,84,796.17,Recruiter,0.87,Agency,Mid,3.1547619047619047,9.478214285714284,3.0044150943396226,3.1176470588235294,0.0039574518669316,0.0010913606884353,0,1,0.5739340920672669,0.1535542221333453,0.6583210483210483,0,1,4.442651256490317,6.681067955919561,0.003,2.993,0.003,1,0.5,0.5,0.5,0.5
3688,Finance,Accountant,181,79,769.22,Referral,0.96,Internal,Entry,2.2911392405063293,9.736962025316457,4.2498342541436465,2.2625,0.0029746556055494,0.0012463971332865,0,1,0.6102590346031698,0.1483564800851726,0.6462861610633307,0,1,4.382026634673881,6.64667618832489,0.003,4.226,0.002,0,0.5,0.5,0.5,0.5
3689,Product,UI Designer,143,74,1204.62,Linkedin,0.87,External,Mid,1.9324324324324325,16.278648648648648,8.423916083916083,1.9066666666666667,0.0016028536623749,0.0007216204110747,0,1,0.6251661497563137,0.2276088885485784,0.6457707203718048,0,1,4.31748811353631,7.0947492364248514,0.001,8.365,0.001,1,0.5,0.5,0.5,0.5
3690,Marketing,Social Media Manager,289,7,6169.95,Referral,0.51,Internal,Executive,41.285714285714285,881.4214285714286,21.349307958477507,36.125,0.0066903336254084,8.264529772563383e-05,1,0,6.833010392813105,1.1511179315358386,0.6462861610633307,0,0,2.0794415416798357,8.727608075873723,0.003,21.276,0.004,1,0.5,0.5,0.5,0.5
3691,Marketing,Social Media Manager,186,39,6364.68,Linkedin,0.47,External,Executive,4.769230769230769,163.19692307692307,34.218709677419355,4.65,0.0007492099460278,7.383343177790904e-05,1,0,1.2264377628126086,1.1874484033886046,0.6457707203718048,0,0,3.688879454113936,8.758676339534938,0.0,34.036,0.0,1,0.5,0.5,0.5,0.5
3692,Engineering,Data Engineer,248,50,6464.85,Recruiter,0.52,Agency,Mid,4.96,129.297,26.0679435483871,4.862745098039215,0.0007671071862168,8.042252758724684e-05,1,1,0.9575093399750934,1.227761344360067,0.6583210483210483,0,0,3.9318256327243257,8.774289759748433,0.0,25.963,0.001,1,0.5,0.5,0.5,0.5
3693,Finance,Accountant,198,32,759.69,Recruiter,0.9,Agency,Entry,6.1875,23.7403125,3.836818181818182,6.0,0.0081340624958918,0.0011831363630388,0,0,1.5065769916765754,0.1465184659211991,0.6583210483210483,1,1,3.49650756146648,6.634225916130074,0.007,3.818,0.005,0,0.5,0.5,0.5,0.5
3694,Finance,Accountant,16,71,6643.81,Referral,0.45,Internal,Entry,0.2253521126760563,93.57478873239435,415.238125,0.2222222222222222,3.391400396340246e-05,6.77220266644193e-05,1,1,0.6790206159669072,1.28136588486346,0.6462861610633307,0,0,4.276666119016055,8.801591377811548,0.0,390.812,0.0,0,0.5,0.5,0.5,0.5
3695,Finance,Finance Manager,65,11,4106.75,Referral,0.39,Internal,Executive,5.909090909090909,373.34090909090907,63.18076923076923,5.416666666666667,0.0014385225267094,9.494248676282636e-05,0,0,4.382769430331856,0.7920529557080973,0.6462861610633307,1,0,2.4849066497880004,8.32063071233194,0.001,62.223,0.001,1,0.5,0.5,0.5,0.5
3696,HR,HR Coordinator,79,60,6259.41,Linkedin,0.67,External,Entry,1.3166666666666669,104.3235,79.23303797468354,1.2950819672131149,0.0002103163637312,0.0001070217445822,1,1,0.7630118637581325,1.202992572455826,0.6457707203718048,0,1,4.110873864173311,8.742000957157094,0.0,78.243,0.0,0,0.5,0.5,0.5,0.5
3697,Finance,Accountant,73,52,8368.48,Recruiter,0.42,Agency,Entry,1.4038461538461535,160.9323076923077,114.63671232876712,1.3773584905660377,0.0001677339755691,5.0182329129169314e-05,1,1,0.9271243025702004,1.6139963033503617,0.6583210483210483,0,0,3.970291913552122,9.03234703491081,0.0,113.088,0.0,0,0.5,0.5,0.5,0.5
3698,HR,HR Coordinator,61,31,738.0,Linkedin,0.48,External,Entry,1.967741935483871,23.806451612903224,12.098360655737704,1.90625,0.0026627089790038,0.0006495263870094,0,0,1.4767971556609016,0.1418358149525913,0.6457707203718048,1,0,3.4657359027997265,6.6052979209482015,0.001,11.903,0.002,0,0.5,0.5,0.5,0.5
3699,Product,Product Analyst,168,64,8606.72,Linkedin,0.52,External,Mid,2.625,134.48,51.23047619047619,2.5846153846153848,0.000304958804422,6.041088697123048e-05,1,1,0.7228483606557377,1.6262107330517683,0.6457707203718048,0,0,4.174387269895637,9.060414753991482,0.0,50.927,0.0,1,0.5,0.5,0.5,0.5
3700,HR,HR Coordinator,111,36,3993.35,Job Portal,0.3,External,Entry,3.0833333333333335,110.92638888888888,35.976126126126125,3.0,0.000771923675525,7.510608734837958e-05,0,0,1.2716864395968874,0.7674797447709084,0.6534822167080231,1,0,3.610917912644224,8.29263614158352,0.0,35.655,0.001,0,0.5,0.5,0.5,0.5
3701,Marketing,Social Media Manager,85,36,5950.04,Recruiter,0.82,Agency,Executive,2.361111111111111,165.2788888888889,70.00047058823529,2.297297297297298,0.0003967560478691,0.0001377910415658,1,0,1.3286409097136591,1.1100896664244444,0.6583210483210483,0,1,3.610917912644224,8.691321273181664,0.0,69.187,0.0,1,0.5,0.5,0.5,0.5
3702,Engineering,Software Engineer,252,48,7837.17,Linkedin,0.77,External,Mid,5.25,163.274375,31.099880952380953,5.142857142857143,0.0006697992005787,9.823721608487696e-05,1,1,0.9974055624740557,1.4883832378444024,0.6457707203718048,0,1,3.8918202981106265,8.9667606677308,0.001,30.977,0.0,1,0.5,0.5,0.5,0.5
3703,Finance,Payroll Specialist,113,67,7292.39,Referral,0.7,Internal,Mid,1.6865671641791045,108.84164179104478,64.53442477876106,1.661764705882353,0.0002312459863217,9.597731644681005e-05,1,1,0.7195591602037376,1.4064549957207455,0.6462861610633307,0,1,4.219507705176107,8.894723737490276,0.0,63.968,0.0,1,0.5,0.5,0.5,0.5
3704,HR,Talent Acquisition,250,72,651.82,Referral,0.95,Internal,Mid,3.4722222222222223,9.053055555555556,2.6072800000000003,3.4246575342465753,0.0053188049113419,0.0014552250237431,0,1,0.6358432197984437,0.1252729280520298,0.6462861610633307,0,1,4.290459441148391,6.481301440435488,0.005,2.597,0.003,1,0.5,0.5,0.5,0.5
3705,Marketing,Content Strategist,258,38,4803.54,Linkedin,0.9,External,Mid,6.7894736842105265,126.40894736842104,18.618372093023257,6.615384615384615,0.0014131370920443,0.0001873228238291,0,0,1.2587124407813617,0.8961889527224146,0.6457707203718048,1,1,3.6635616461296463,8.477316583210817,0.001,18.546,0.001,1,0.5,0.5,0.5,0.5
3706,Finance,Payroll Specialist,204,16,8160.66,Referral,0.97,Internal,Mid,12.75,510.04125,40.00323529411765,12.0,0.0015621822031302,0.0001188483715322,1,0,3.013153983353151,1.57391486541154,0.6462861610633307,0,1,2.833213344056216,9.007202858641346,0.001,39.808,0.001,1,0.5,0.5,0.5,0.5
3707,HR,Recruitment Specialist,124,69,2487.99,Referral,0.86,Internal,Mid,1.7971014492753623,36.05782608695652,20.06443548387097,1.7714285714285714,0.0007220203573639,0.0003455216774675,0,1,0.6634885771809848,0.478165432579807,0.6462861610633307,0,1,4.248495242049359,7.819632284681739,0.001,19.904,0.0,1,0.5,0.5,0.5,0.5
3708,Sales,Business Development Manager,253,16,9121.55,Referral,0.64,Internal,Executive,15.8125,570.096875,36.05355731225296,14.882352941176473,0.0017333421028111,7.015582265923454e-05,1,0,2.956859756097561,1.83027499119068,0.6462861610633307,0,0,2.833213344056216,9.118504649249267,0.001,35.912,0.001,1,0.5,0.5,0.5,0.5
3709,Engineering,Data Engineer,251,24,4933.45,Referral,0.61,Internal,Mid,10.458333333333334,205.56041666666667,19.655179282868524,10.04,0.0021194526914515,0.0001236206669436,0,0,1.994811124948111,0.9369280345766988,0.6462861610633307,1,0,3.218875824868201,8.503996496821847,0.001,19.577,0.001,1,0.5,0.5,0.5,0.5
3710,Product,UI Designer,16,42,8289.37,Job Portal,0.96,External,Mid,0.3809523809523809,197.3659523809524,518.085625,0.3720930232558139,4.595119167810132e-05,0.0001157970030288,1,0,1.1014832162373145,1.566248520253632,0.6534822167080231,0,1,3.7612001156935624,9.02284987922021,0.0,487.61,0.0,1,0.5,0.5,0.5,0.5
3711,Sales,Sales Associate,295,42,8616.96,Linkedin,0.77,External,Entry,7.023809523809524,205.16571428571427,29.21003389830508,6.8604651162790695,0.000815019972686,8.934829124293917e-05,1,0,1.1264227642276423,1.7290270171287163,0.6457707203718048,0,1,3.7612001156935624,9.06160367671688,0.001,29.111,0.001,0,0.5,0.5,0.5,0.5
3712,Marketing,Social Media Manager,185,33,2466.97,Linkedin,0.47,External,Executive,5.606060606060606,74.75666666666666,13.334972972972972,5.4411764705882355,0.0022715270469497,0.0001904399162064,0,0,1.4494264469603555,0.460258738492365,0.6457707203718048,1,0,3.5263605246161616,7.811151229359827,0.001,13.263,0.001,1,0.5,0.5,0.5,0.5
3713,Sales,Sales Representative,185,11,9460.23,Recruiter,0.84,Agency,Entry,16.818181818181817,860.0209090909091,51.136378378378375,15.416666666666666,0.0017775893639814,8.878338228750385e-05,1,0,4.300886917960089,1.8982324692526824,0.6583210483210483,0,1,2.4849066497880004,9.154957674735558,0.001,50.861,0.001,0,0.5,0.5,0.5,0.5
3714,Engineering,Software Engineer,203,43,7720.44,Job Portal,0.99,External,Mid,4.72093023255814,179.54511627906976,38.03172413793104,4.613636363636363,0.0006114054156424,0.0001282144263246,1,0,1.1133829534594109,1.4662146520725514,0.6534822167080231,0,1,3.784189633918261,8.951756154121954,0.001,37.845,0.0,1,0.5,0.5,0.5,0.5
3715,Finance,Accountant,222,56,4457.08,Linkedin,0.56,External,Entry,3.9642857142857144,79.59071428571428,20.076936936936935,3.8947368421052633,0.0008892361093308,0.0001256146143631,0,1,0.8609011381009003,0.8596197450118577,0.6457707203718048,0,0,4.04305126783455,8.402473459051736,0.0,19.987,0.001,0,0.5,0.5,0.5,0.5
3716,Sales,Sales Associate,35,73,8431.86,Recruiter,0.96,Agency,Entry,0.4794520547945205,115.50493150684932,240.91028571428572,0.4729729729729729,5.685521339077377e-05,0.000113840381555,1,1,0.6480788506515203,1.6918859719259391,0.6583210483210483,0,1,4.30406509320417,9.039891257990138,0.0,234.218,0.0,0,0.5,0.5,0.5,0.5
3717,HR,Talent Acquisition,221,36,1543.28,Recruiter,0.48,Agency,Mid,6.138888888888889,42.86888888888889,6.983167420814479,5.972972972972973,0.0039752434072117,0.0003108244618851,0,0,1.2716864395968874,0.2966021361789093,0.6583210483210483,1,0,3.610917912644224,7.342313061293574,0.002,6.952,0.003,1,0.5,0.5,0.5,0.5
3718,Finance,Accountant,272,27,1214.51,Linkedin,0.63,External,Entry,10.074074074074074,44.98185185185185,4.465110294117647,9.714285714285714,0.0082879401025693,0.0005183009600908,0,0,1.7855727308759413,0.2342378365464275,0.6457707203718048,1,0,3.332204510175204,7.102919020789386,0.005,4.449,0.005,0,0.5,0.5,0.5,0.5
3719,Marketing,Content Strategist,104,48,8047.87,Referral,0.95,Internal,Mid,2.1666666666666665,167.66395833333334,77.38336538461539,2.122448979591837,0.0002691889254847,0.0001180289904048,1,1,0.9964806822852444,1.5014785318631965,0.6462861610633307,0,1,3.8918202981106265,8.993286987888636,0.0,76.646,0.0,1,0.5,0.5,0.5,0.5
3720,Finance,Financial Analyst,292,72,3157.78,Linkedin,0.42,External,Mid,4.055555555555555,43.85805555555556,10.814315068493151,4.0,0.0012838993394777,0.0001329627261157,0,1,0.669589774078478,0.6090287897914204,0.6457707203718048,0,0,4.290459441148391,8.057941156085084,0.001,10.777,0.001,1,0.5,0.5,0.5,0.5
3721,Marketing,Marketing Specialist,148,22,8823.99,Linkedin,0.33,External,Mid,6.7272727272727275,401.0904545454545,59.62155405405405,6.434782608695652,0.0007622980566859,3.739381007797176e-05,1,0,2.1741396704405336,1.646278027648996,0.6457707203718048,0,0,3.1354942159291497,9.08534274865638,0.0,59.221,0.0,1,0.5,0.5,0.5,0.5
